Confidence Set Size (Mean),Confidence Risk (Mean),Localization Set Size (Mean),Localization Risk (Mean),Classification Set Size (Mean),Classification Risk (Mean),Global Risk (Mean),Confidence Alpha,Localization Alpha,Classification Alpha,Global Alpha,Matching Function,Confidence Method,Localization Method,Classification Prediction Set,Localization Prediction Set
15.762399673461914,0.0211999993771314,3.839477062225342,0.0988379120826721,22.54327392578125,0.0856246873736381,0.1685660183429718,0.03,0.1,0.1,0.2,mix,box_count_threshold,boxwise,aps,multiplicative
10.15839958190918,0.0313073620200157,4.7828168869018555,0.089599996805191,54.0994987487793,0.0994444414973259,0.1754245609045028,0.03,0.1,0.1,0.2,mix,box_count_recall,thresholded,lac,additive
10.15839958190918,0.0313073620200157,5.139616012573242,0.0935999974608421,54.0994987487793,0.0994444414973259,0.1883168667554855,0.03,0.1,0.1,0.2,mix,box_count_recall,thresholded,lac,multiplicative
10.15839958190918,0.0313073620200157,4.7828168869018555,0.089599996805191,24.50786781311035,0.081750638782978,0.1600295156240463,0.03,0.1,0.1,0.2,mix,box_count_recall,thresholded,aps,additive
10.15839958190918,0.0313073620200157,5.139616012573242,0.0935999974608421,24.50786781311035,0.081750638782978,0.1695354282855987,0.03,0.1,0.1,0.2,mix,box_count_recall,thresholded,aps,multiplicative
10.15839958190918,0.0313073620200157,2.9592831134796143,0.1007467955350875,54.0994987487793,0.0994444414973259,0.1719878166913986,0.03,0.1,0.1,0.2,mix,box_count_recall,pixelwise,lac,additive
10.15839958190918,0.0313073620200157,2.690563201904297,0.0983717069029808,54.0994987487793,0.0994444414973259,0.1786766052246093,0.03,0.1,0.1,0.2,mix,box_count_recall,pixelwise,lac,multiplicative
10.15839958190918,0.0313073620200157,2.9592831134796143,0.1007467955350875,24.50786781311035,0.081750638782978,0.1562133729457855,0.03,0.1,0.1,0.2,mix,box_count_recall,pixelwise,aps,additive
10.15839958190918,0.0313073620200157,2.690563201904297,0.0983717069029808,24.50786781311035,0.081750638782978,0.1622607111930847,0.03,0.1,0.1,0.2,mix,box_count_recall,pixelwise,aps,multiplicative
10.15839958190918,0.0313073620200157,4.712812900543213,0.090389959514141,54.0994987487793,0.0994444414973259,0.1645230501890182,0.03,0.1,0.1,0.2,mix,box_count_recall,boxwise,lac,additive
10.15839958190918,0.0313073620200157,4.072701930999756,0.0942190214991569,54.0994987487793,0.0994444414973259,0.1766591072082519,0.03,0.1,0.1,0.2,mix,box_count_recall,boxwise,lac,multiplicative
10.15839958190918,0.0313073620200157,4.712812900543213,0.090389959514141,24.50786781311035,0.081750638782978,0.1497286111116409,0.03,0.1,0.1,0.2,mix,box_count_recall,boxwise,aps,additive
10.15839958190918,0.0313073620200157,4.072701930999756,0.0942190214991569,24.50786781311035,0.081750638782978,0.1596113294363021,0.03,0.1,0.1,0.2,mix,box_count_recall,boxwise,aps,multiplicative
15.762399673461914,0.0211999993771314,5.626646995544434,0.0908000022172927,58.45833587646485,0.1017856150865554,0.1803350299596786,0.03,0.1,0.1,0.2,hausdorff,box_count_threshold,thresholded,lac,additive
15.762399673461914,0.0211999993771314,5.3221821784973145,0.0891999974846839,58.45833587646485,0.1017856150865554,0.1866012960672378,0.03,0.1,0.1,0.2,hausdorff,box_count_threshold,thresholded,lac,multiplicative
15.762399673461914,0.0211999993771314,5.626646995544434,0.0908000022172927,23.227869033813477,0.087068535387516,0.1683875769376754,0.03,0.1,0.1,0.2,hausdorff,box_count_threshold,thresholded,aps,additive
15.762399673461914,0.0211999993771314,5.3221821784973145,0.0891999974846839,23.227869033813477,0.087068535387516,0.172379657626152,0.03,0.1,0.1,0.2,hausdorff,box_count_threshold,thresholded,aps,multiplicative
15.762399673461914,0.0211999993771314,3.267749309539795,0.1007416993379592,58.45833587646485,0.1017856150865554,0.1752235144376754,0.03,0.1,0.1,0.2,hausdorff,box_count_threshold,pixelwise,lac,additive
15.762399673461914,0.0211999993771314,2.648451566696167,0.0965896099805831,58.45833587646485,0.1017856150865554,0.1797064691781997,0.03,0.1,0.1,0.2,hausdorff,box_count_threshold,pixelwise,lac,multiplicative
15.762399673461914,0.0211999993771314,3.267749309539795,0.1007416993379592,23.227869033813477,0.087068535387516,0.1631748080253601,0.03,0.1,0.1,0.2,hausdorff,box_count_threshold,pixelwise,aps,additive
15.762399673461914,0.0211999993771314,2.648451566696167,0.0965896099805831,23.227869033813477,0.087068535387516,0.1669651865959167,0.03,0.1,0.1,0.2,hausdorff,box_count_threshold,pixelwise,aps,multiplicative
15.762399673461914,0.0211999993771314,5.485830783843994,0.095290906727314,58.45833587646485,0.1017856150865554,0.1724249273538589,0.03,0.1,0.1,0.2,hausdorff,box_count_threshold,boxwise,lac,additive
15.762399673461914,0.0211999993771314,4.1311564445495605,0.0917834043502807,58.45833587646485,0.1017856150865554,0.1768275648355484,0.03,0.1,0.1,0.2,hausdorff,box_count_threshold,boxwise,lac,multiplicative
15.762399673461914,0.0211999993771314,5.485830783843994,0.095290906727314,23.227869033813477,0.087068535387516,0.1611884087324142,0.03,0.1,0.1,0.2,hausdorff,box_count_threshold,boxwise,aps,additive
15.762399673461914,0.0211999993771314,4.1311564445495605,0.0917834043502807,23.227869033813477,0.087068535387516,0.1640354692935943,0.03,0.1,0.1,0.2,hausdorff,box_count_threshold,boxwise,aps,multiplicative
10.15839958190918,0.0313073620200157,4.7828168869018555,0.0879999995231628,55.46912384033203,0.0992280393838882,0.1738652884960174,0.03,0.1,0.1,0.2,hausdorff,box_count_recall,thresholded,lac,additive
